CustomerID,Recency,Frequency,Monetary,rfm_features,rfm_standardized,prediction,RFM_Score,RFM_ScoreGroup,Loyalty
13934,264,1,925.0,"[264.0,1.0,925.0]","[2.6525057118032107,0.13877806001284734,0.12357707334711945]",0,7,322,Gold
14243,9,10,2603.0,"[9.0,10.0,2603.0]","[0.09042633108420037,1.3877806001284734,0.3477525642405967]",1,3,111,Platinum
15298,3,12,4821.0,"[3.0,12.0,4821.0]","[0.030142110361400125,1.6653367201541682,0.6440703466015815]",3,3,111,Platinum
16542,54,1,120.0,"[54.0,1.0,120.0]","[0.5425579865052023,0.13877806001284734,0.016031620326112793]",1,8,233,Silver
15714,12,2,332.0,"[12.0,2.0,332.0]","[0.1205684414456005,0.2775561200256947,0.04435414956891206]",1,6,123,Gold
15054,13,2,296.0,"[13.0,2.0,296.0]","[0.1306158115660672,0.2775561200256947,0.039544663471078226]",1,5,113,Platinum
13626,253,1,257.0,"[253.0,1.0,257.0]","[2.541984640478077,0.13877806001284734,0.03433438686509156]",0,9,333,Silver
16656,23,15,8635.0,"[23.0,15.0,8635.0]","[0.23108951277073428,2.08167090019271,1.1536086792998663]",3,3,111,Platinum
15095,104,4,1377.0,"[104.0,4.0,1377.0]","[1.0449264925285375,0.5551122400513894,0.1839628432421443]",1,6,321,Gold
17409,185,2,774.0,"[185.0,2.0,774.0]","[1.8587634722863409,0.2775561200256947,0.10340395110342751]",0,8,332,Silver
15488,93,1,91.0,"[93.0,1.0,91.0]","[0.9344054212034039,0.13877806001284734,0.012157312080635535]",1,9,333,Silver
16275,197,1,563.0,"[197.0,1.0,563.0]","[1.9793319137319414,0.13877806001284734,0.0752150186966792]",0,7,322,Gold
15381,214,2,599.0,"[214.0,2.0,599.0]","[2.1501372057798753,0.2775561200256947,0.08002450479451302]",0,8,332,Silver
16727,365,1,275.0,"[365.0,1.0,275.0]","[3.6672900939703483,0.13877806001284734,0.03673912991400848]",0,8,323,Silver
16938,9,4,2762.0,"[9.0,4.0,2762.0]","[0.09042633108420037,0.5551122400513894,0.36899446117269613]",1,3,111,Platinum
13366,51,1,56.0,"[51.0,1.0,56.0]","[0.5124158761438021,0.13877806001284734,0.0074814228188526365]",1,8,233,Silver
14623,33,5,894.0,"[33.0,5.0,894.0]","[0.33156321397540134,0.6938903000642367,0.11943557142954031]",1,5,212,Platinum
16778,75,2,244.0,"[75.0,2.0,244.0]","[0.7535527590350031,0.2775561200256947,0.032597627996429346]",1,8,233,Silver
12890,25,1,381.0,"[25.0,1.0,381.0]","[0.2511842530116677,0.13877806001284734,0.05090039453540812]",1,5,212,Platinum
17614,58,1,400.0,"[58.0,1.0,400.0]","[0.582747466987069,0.13877806001284734,0.05343873442037598]",1,5,212,Platinum
16072,289,1,587.0,"[289.0,1.0,587.0]","[2.9036899648148786,0.13877806001284734,0.07842134276190174]",0,7,322,Gold
18042,54,1,166.0,"[54.0,1.0,166.0]","[0.5425579865052023,0.13877806001284734,0.02217707478445603]",1,8,233,Silver
17719,38,15,5409.0,"[38.0,15.0,5409.0]","[0.3818000645777349,2.08167090019271,0.7226252861995341]",3,4,211,Platinum
17749,179,2,678.0,"[179.0,2.0,678.0]","[1.7984792515635406,0.2775561200256947,0.09057865484253728]",0,7,322,Gold
15521,41,8,3024.0,"[41.0,8.0,3024.0]","[0.41194217493913504,1.1102244801027787,0.4039968322180424]",1,4,211,Platinum
16427,264,2,242.0,"[264.0,2.0,242.0]","[2.6525057118032107,0.2775561200256947,0.032330434324327466]",0,9,333,Silver
14201,61,7,753.0,"[61.0,7.0,753.0]","[0.6128895773484692,0.9714464200899314,0.10059841754635777]",1,6,222,Gold
15261,136,1,253.0,"[136.0,1.0,253.0]","[1.3664423363834723,0.13877806001284734,0.03379999952088781]",1,9,333,Silver
15407,34,4,1066.0,"[34.0,4.0,1066.0]","[0.3416105840958681,0.5551122400513894,0.14241422723030198]",1,5,212,Platinum
17797,23,3,785.0,"[23.0,3.0,785.0]","[0.23108951277073428,0.41633418003854206,0.10487351629998785]",1,4,112,Platinum
18019,52,1,39.0,"[52.0,1.0,39.0]","[0.5224632462642688,0.13877806001284734,0.005210276605986658]",1,8,233,Silver
18066,76,1,319.0,"[76.0,1.0,319.0]","[0.7636001291554698,0.13877806001284734,0.04261739070024984]",1,8,233,Silver
14821,367,1,49.0,"[367.0,1.0,49.0]","[3.6873848342112816,0.13877806001284734,0.006546244966496057]",0,9,333,Silver
18106,330,1,437.0,"[330.0,1.0,437.0]","[3.3156321397540136,0.13877806001284734,0.058381817354260755]",0,7,322,Gold
17670,228,1,205.0,"[228.0,1.0,205.0]","[2.2908003874664096,0.13877806001284734,0.02738735139044269]",0,9,333,Silver
16403,313,1,179.0,"[313.0,1.0,179.0]","[3.1448268477060797,0.13877806001284734,0.02391383365311825]",0,9,333,Silver
14629,5,2,979.0,"[5.0,2.0,979.0]","[0.05023685060233354,0.2775561200256947,0.1307913024938702]",1,4,112,Platinum
18146,141,2,160.0,"[141.0,2.0,160.0]","[1.4166791869858057,0.2775561200256947,0.021375493768150393]",1,9,333,Silver
14233,50,4,1463.0,"[50.0,4.0,1463.0]","[0.5023685060233354,0.5551122400513894,0.19545217114252514]",1,5,221,Platinum
13298,2,1,360.0,"[2.0,1.0,360.0]","[0.020094740240933415,0.13877806001284734,0.04809486097833838]",1,7,133,Gold
17960,172,1,73.0,"[172.0,1.0,73.0]","[1.7281476607202737,0.13877806001284734,0.009752569031718616]",0,8,323,Silver
15249,32,13,6732.0,"[32.0,13.0,6732.0]","[0.32151584385493465,1.8041147801670154,0.8993739002949277]",3,4,211,Platinum
15048,66,4,387.0,"[66.0,4.0,387.0]","[0.6631264279508027,0.5551122400513894,0.051701975551713755]",1,5,212,Platinum
13632,25,5,2125.0,"[25.0,5.0,2125.0]","[0.2511842530116677,0.6938903000642367,0.28389327660824737]",1,4,211,Platinum
13941,22,5,5113.0,"[22.0,5.0,5113.0]","[0.22104214265026756,0.6938903000642367,0.6830806227284559]",1,4,121,Platinum
13475,192,4,1431.0,"[192.0,4.0,1431.0]","[1.929095063129608,0.5551122400513894,0.19117707238889506]",0,5,311,Platinum
15845,18,8,3715.0,"[18.0,8.0,3715.0]","[0.18085266216840074,1.1102244801027787,0.4963122459292419]",1,3,111,Platinum
13121,270,1,287.0,"[270.0,1.0,287.0]","[2.712789932526011,0.13877806001284734,0.03834229194661976]",0,8,323,Silver
14844,64,4,3203.0,"[64.0,4.0,3203.0]","[0.6430316877098693,0.5551122400513894,0.42791066587116067]",1,4,211,Platinum
18242,73,4,2237.0,"[73.0,4.0,2237.0]","[0.7334580187940697,0.5551122400513894,0.29885612224595265]",1,4,211,Platinum
17893,226,1,112.0,"[226.0,1.0,112.0]","[2.270705647225476,0.13877806001284734,0.014962845637705273]",0,9,333,Silver
12928,36,5,2077.0,"[36.0,5.0,2077.0]","[0.36170532433680147,0.6938903000642367,0.27748062847780225]",1,4,211,Platinum
16742,47,1,465.0,"[47.0,1.0,465.0]","[0.47222639566193525,0.13877806001284734,0.062122528763687075]",1,7,232,Gold
13853,58,1,1091.0,"[58.0,1.0,1091.0]","[0.582747466987069,0.13877806001284734,0.14575414813157547]",1,6,222,Gold
13885,190,2,511.0,"[190.0,2.0,511.0]","[1.9090003228886745,0.2775561200256947,0.06826798322203032]",0,7,322,Gold
16084,300,1,439.0,"[300.0,1.0,439.0]","[3.0142110361400123,0.13877806001284734,0.058649011026362635]",0,7,322,Gold
15212,242,1,102.0,"[242.0,1.0,102.0]","[2.4314635691529434,0.13877806001284734,0.013626877277195875]",0,9,333,Silver
15606,62,9,2919.0,"[62.0,9.0,2919.0]","[0.6229369474689359,1.2490025401156262,0.3899691644326937]",1,4,211,Platinum
17857,5,23,26886.0,"[5.0,23.0,26886.0]","[0.05023685060233354,3.191895380295489,3.591884534065571]",3,4,121,Platinum
16245,24,3,1419.0,"[24.0,3.0,1419.0]","[0.241136882891201,0.41633418003854206,0.1895739103562838]",1,3,111,Platinum
13741,72,3,672.0,"[72.0,3.0,672.0]","[0.7234106486736029,0.41633418003854206,0.08977707382623164]",1,6,222,Gold
13590,12,6,1993.0,"[12.0,6.0,1993.0]","[0.1205684414456005,0.8326683600770841,0.2662584942495233]",1,3,111,Platinum
13451,27,5,3011.0,"[27.0,5.0,3011.0]","[0.27127899325260113,0.6938903000642367,0.4022600733493802]",1,4,211,Platinum
13160,23,1,92.0,"[23.0,1.0,92.0]","[0.23108951277073428,0.13877806001284734,0.012290908916686475]",1,7,133,Gold
17343,356,1,195.0,"[356.0,1.0,195.0]","[3.576863762886148,0.13877806001284734,0.02605138302993329]",0,9,333,Silver
14012,278,1,331.0,"[278.0,1.0,331.0]","[2.793168893489745,0.13877806001284734,0.04422055273286112]",0,9,333,Silver
15661,318,2,311.0,"[318.0,2.0,311.0]","[3.195063698308413,0.2775561200256947,0.04154861601184232]",0,9,333,Silver
17747,113,1,71.0,"[113.0,1.0,71.0]","[1.135352823612738,0.13877806001284734,0.009485375359616736]",1,9,333,Silver
15891,227,1,532.0,"[227.0,1.0,532.0]","[2.2807530173459427,0.13877806001284734,0.07107351677910005]",0,7,322,Gold
16302,127,1,234.0,"[127.0,1.0,234.0]","[1.276016005299272,0.13877806001284734,0.031261659635919946]",1,9,333,Silver
15366,76,2,609.0,"[76.0,2.0,609.0]","[0.7636001291554698,0.2775561200256947,0.08136047315502243]",1,6,222,Gold
16210,2,18,21095.0,"[2.0,18.0,21095.0]","[0.020094740240933415,2.4980050802312523,2.818225256494578]",3,3,111,Platinum
13208,59,6,1240.0,"[59.0,6.0,1240.0]","[0.5927948371075358,0.8326683600770841,0.16566007670316554]",1,4,211,Platinum
15707,36,4,964.0,"[36.0,4.0,964.0]","[0.36170532433680147,0.5551122400513894,0.12878734995310612]",1,5,212,Platinum
16368,3,2,500.0,"[3.0,2.0,500.0]","[0.030142110361400125,0.2775561200256947,0.06679841802546997]",1,4,112,Platinum
13925,93,4,681.0,"[93.0,4.0,681.0]","[0.9344054212034039,0.5551122400513894,0.09097944535069011]",1,7,322,Gold
14960,9,2,226.0,"[9.0,2.0,226.0]","[0.09042633108420037,0.2775561200256947,0.030192884947512426]",1,6,123,Gold
17990,237,3,634.0,"[237.0,3.0,634.0]","[2.3812267185506095,0.41633418003854206,0.08470039405629592]",0,7,322,Gold
14581,17,1,138.0,"[17.0,1.0,138.0]","[0.17080529204793404,0.13877806001284734,0.018436363375029713]",1,7,133,Gold
15047,270,1,346.0,"[270.0,1.0,346.0]","[2.712789932526011,0.13877806001284734,0.04622450527362522]",0,9,333,Silver
17131,6,5,2478.0,"[6.0,5.0,2478.0]","[0.06028422072280025,0.6938903000642367,0.33105295973422916]",1,3,111,Platinum
15512,156,2,121.0,"[156.0,2.0,121.0]","[1.5673897387928064,0.2775561200256947,0.016165217162163733]",0,9,333,Silver
14973,108,3,1316.0,"[108.0,3.0,1316.0]","[1.0851159730104045,0.41633418003854206,0.17581343624303697]",1,6,321,Gold
16833,2,4,1112.0,"[2.0,4.0,1112.0]","[0.020094740240933415,0.5551122400513894,0.14855968168864522]",1,5,122,Platinum
13731,220,2,614.0,"[220.0,2.0,614.0]","[2.2104214265026756,0.2775561200256947,0.08202845733527712]",0,7,322,Gold
16493,80,4,1350.0,"[80.0,4.0,1350.0]","[0.8037896096373366,0.5551122400513894,0.18035572866876892]",1,5,221,Platinum
15041,171,1,182.0,"[171.0,1.0,182.0]","[1.718100290599807,0.13877806001284734,0.02431462416127107]",0,8,323,Silver
13169,64,2,713.0,"[64.0,2.0,713.0]","[0.6430316877098693,0.2775561200256947,0.09525454410432017]",1,7,232,Gold
17628,82,1,75.0,"[82.0,1.0,75.0]","[0.8238843498782701,0.13877806001284734,0.010019762703820496]",1,8,233,Silver
16644,178,2,844.0,"[178.0,2.0,844.0]","[1.788431881443074,0.2775561200256947,0.11275572962699332]",0,7,322,Gold
18229,12,20,7300.0,"[12.0,20.0,7300.0]","[0.1205684414456005,2.7755612002569467,0.9752569031718616]",3,3,111,Platinum
13069,1,24,4453.0,"[1.0,24.0,4453.0]","[0.010047370120466708,3.3306734403083365,0.5949067109348356]",3,3,111,Platinum
14259,142,1,121.0,"[142.0,1.0,121.0]","[1.4267265571062724,0.13877806001284734,0.016165217162163733]",1,9,333,Silver
12901,9,28,17657.0,"[9.0,28.0,17657.0]","[0.09042633108420037,3.8857856803597257,2.3589193341514467]",3,3,111,Platinum
13971,19,8,2772.0,"[19.0,8.0,2772.0]","[0.19090003228886746,1.1102244801027787,0.37033042953320555]",1,3,111,Platinum
15933,22,3,1113.0,"[22.0,3.0,1113.0]","[0.22104214265026756,0.41633418003854206,0.14869327852469616]",1,4,112,Platinum
14673,4,5,1739.0,"[4.0,5.0,1739.0]","[0.04018948048186683,0.6938903000642367,0.23232489789258456]",1,3,111,Platinum
15033,5,10,2614.0,"[5.0,10.0,2614.0]","[0.05023685060233354,1.3877806001284734,0.349222129437157]",1,3,111,Platinum
17923,283,1,208.0,"[283.0,1.0,208.0]","[2.8434057440920784,0.13877806001284734,0.02778814189859551]",0,9,333,Silver
17526,5,4,1199.0,"[5.0,4.0,1199.0]","[0.05023685060233354,0.5551122400513894,0.160182606425077]",1,5,131,Platinum
14299,9,9,3969.0,"[9.0,9.0,3969.0]","[0.09042633108420037,1.2490025401156262,0.5302458422861807]",1,3,111,Platinum
13080,180,1,57.0,"[180.0,1.0,57.0]","[1.8085266216840075,0.13877806001284734,0.0076150196549035765]",0,9,333,Silver
15179,19,5,2219.0,"[19.0,5.0,2219.0]","[0.19090003228886746,0.6938903000642367,0.29645137919703574]",1,3,111,Platinum
13863,248,1,308.0,"[248.0,1.0,308.0]","[2.4917477898757436,0.13877806001284734,0.041147825503689506]",0,9,333,Silver
17175,45,4,1448.0,"[45.0,4.0,1448.0]","[0.45213165542100187,0.5551122400513894,0.19344821860176104]",1,5,221,Platinum
14428,8,5,1253.0,"[8.0,5.0,1253.0]","[0.08037896096373366,0.6938903000642367,0.16739683557182775]",1,3,111,Platinum
14438,307,1,136.0,"[307.0,1.0,136.0]","[3.0845426269832794,0.13877806001284734,0.018169169702927833]",0,9,333,Silver
16614,183,1,510.0,"[183.0,1.0,510.0]","[1.8386687320454076,0.13877806001284734,0.06813438638597938]",0,7,322,Gold
18280,278,1,182.0,"[278.0,1.0,182.0]","[2.793168893489745,0.13877806001284734,0.02431462416127107]",0,9,333,Silver
17107,34,6,10868.0,"[34.0,6.0,10868.0]","[0.3416105840958681,0.8326683600770841,1.4519304142016154]",1,4,211,Platinum
14704,12,9,1558.0,"[12.0,9.0,1558.0]","[0.1205684414456005,1.2490025401156262,0.20814387056736444]",1,3,111,Platinum
13969,8,18,9112.0,"[8.0,18.0,9112.0]","[0.08037896096373366,2.4980050802312523,1.2173343700961647]",3,3,111,Platinum
13602,65,1,430.0,"[65.0,1.0,430.0]","[0.653079057830336,0.13877806001284734,0.05744663950190418]",1,6,222,Gold
13871,23,13,6445.0,"[23.0,13.0,6445.0]","[0.23108951277073428,1.8041147801670154,0.8610316083483079]",3,3,111,Platinum
16976,268,1,251.0,"[268.0,1.0,251.0]","[2.6926951922850777,0.13877806001284734,0.03353280584878593]",0,9,333,Silver
16083,101,2,1320.0,"[101.0,2.0,1320.0]","[1.0147843821671374,0.2775561200256947,0.17634782358724072]",1,6,321,Gold
12963,9,8,1862.0,"[9.0,8.0,1862.0]","[0.09042633108420037,1.1102244801027787,0.24875730872685017]",1,3,111,Platinum
13061,73,1,250.0,"[73.0,1.0,250.0]","[0.7334580187940697,0.13877806001284734,0.033399209012734986]",1,8,233,Silver
16325,47,3,595.0,"[47.0,3.0,595.0]","[0.47222639566193525,0.41633418003854206,0.07949011745030926]",1,7,232,Gold
16479,11,2,302.0,"[11.0,2.0,302.0]","[0.11052107132513378,0.2775561200256947,0.040346244487383866]",1,6,123,Gold
15554,278,1,217.0,"[278.0,1.0,217.0]","[2.793168893489745,0.13877806001284734,0.02899051342305397]",0,9,333,Silver
14701,11,9,2568.0,"[11.0,9.0,2568.0]","[0.11052107132513378,1.2490025401156262,0.3430766749788138]",1,3,111,Platinum
13513,127,1,207.0,"[127.0,1.0,207.0]","[1.276016005299272,0.13877806001284734,0.02765454506254457]",1,9,333,Silver
14342,22,4,670.0,"[22.0,4.0,670.0]","[0.22104214265026756,0.5551122400513894,0.08950988015412976]",1,6,132,Gold
16398,155,2,1715.0,"[155.0,2.0,1715.0]","[1.5573423686723398,0.2775561200256947,0.229118573827362]",0,5,311,Platinum
17436,2,2,216.0,"[2.0,2.0,216.0]","[0.020094740240933415,0.2775561200256947,0.02885691658700303]",1,7,133,Gold
15837,65,1,395.0,"[65.0,1.0,395.0]","[0.653079057830336,0.13877806001284734,0.052770750240121275]",1,6,222,Gold
14907,4,7,3512.0,"[4.0,7.0,3512.0]","[0.04018948048186683,0.9714464200899314,0.4691920882109011]",1,3,111,Platinum
16033,6,20,8926.0,"[6.0,20.0,8926.0]","[0.06028422072280025,2.7755612002569467,1.19248535859069]",3,3,111,Platinum
16042,23,5,1196.0,"[23.0,5.0,1196.0]","[0.23108951277073428,0.6938903000642367,0.15978181591692417]",1,3,111,Platinum
14050,32,2,747.0,"[32.0,2.0,747.0]","[0.32151584385493465,0.2775561200256947,0.09979683653005214]",1,6,222,Gold
13427,20,3,581.0,"[20.0,3.0,581.0]","[0.20094740240933415,0.41633418003854206,0.07761976174559611]",1,5,122,Platinum
13059,250,1,185.0,"[250.0,1.0,185.0]","[2.511842530116677,0.13877806001284734,0.02471541466942389]",0,9,333,Silver
13799,117,2,691.0,"[117.0,2.0,691.0]","[1.1755423040946047,0.2775561200256947,0.0923154137111995]",1,7,322,Gold
15768,116,3,625.0,"[116.0,3.0,625.0]","[1.165494933974138,0.41633418003854206,0.08349802253183747]",1,7,322,Gold
16717,24,6,3881.0,"[24.0,6.0,3881.0]","[0.241136882891201,0.8326683600770841,0.5184893207136979]",1,3,111,Platinum
13999,11,12,3927.0,"[11.0,12.0,3927.0]","[0.11052107132513378,1.6653367201541682,0.5246347751720412]",3,3,111,Platinum
16511,22,3,960.0,"[22.0,3.0,960.0]","[0.22104214265026756,0.41633418003854206,0.12825296260890234]",1,4,112,Platinum
14373,359,1,77.0,"[359.0,1.0,77.0]","[3.607005873247548,0.13877806001284734,0.010286956375922376]",0,9,333,Silver
17987,186,1,197.0,"[186.0,1.0,197.0]","[1.8688108424068077,0.13877806001284734,0.02631857670203517]",0,9,333,Silver
16385,61,3,562.0,"[61.0,3.0,562.0]","[0.6128895773484692,0.41633418003854206,0.07508142186062824]",1,6,222,Gold
14950,20,1,372.0,"[20.0,1.0,372.0]","[0.20094740240933415,0.13877806001284734,0.04969802301094966]",1,6,132,Gold
13103,40,1,243.0,"[40.0,1.0,243.0]","[0.4018948048186683,0.13877806001284734,0.03246403116037841]",1,8,233,Silver
12832,33,2,383.0,"[33.0,2.0,383.0]","[0.33156321397540134,0.2775561200256947,0.05116758820751]",1,6,222,Gold
13419,64,1,221.0,"[64.0,1.0,221.0]","[0.6430316877098693,0.13877806001284734,0.02952490076725773]",1,8,233,Silver
18004,363,1,170.0,"[363.0,1.0,170.0]","[3.647195353729415,0.13877806001284734,0.02271146212865979]",0,8,323,Silver
13756,3,14,5197.0,"[3.0,14.0,5197.0]","[0.030142110361400125,1.9428928401798629,0.6943027569567349]",3,3,111,Platinum
16589,72,3,460.0,"[72.0,3.0,460.0]","[0.7234106486736029,0.41633418003854206,0.06145454458343237]",1,6,222,Gold
16838,198,2,592.0,"[198.0,2.0,592.0]","[1.989379283852408,0.2775561200256947,0.07908932694215645]",0,7,322,Gold
12823,75,5,1761.0,"[75.0,5.0,1761.0]","[0.7535527590350031,0.6938903000642367,0.23526402828570525]",1,6,231,Gold
17063,22,7,1472.0,"[22.0,7.0,1472.0]","[0.22104214265026756,0.9714464200899314,0.1966545426669836]",1,3,111,Platinum
13883,11,5,2691.0,"[11.0,5.0,2691.0]","[0.11052107132513378,0.6938903000642367,0.3595090858130794]",1,3,111,Platinum
14388,11,8,3247.0,"[11.0,8.0,3247.0]","[0.11052107132513378,1.1102244801027787,0.433788926657402]",1,3,111,Platinum
14306,52,2,2097.0,"[52.0,2.0,2097.0]","[0.5224632462642688,0.2775561200256947,0.2801525651988211]",1,5,221,Platinum
12997,23,4,1233.0,"[23.0,4.0,1233.0]","[0.23108951277073428,0.5551122400513894,0.16472489885080896]",1,4,121,Platinum
14226,29,5,2237.0,"[29.0,5.0,2237.0]","[0.2913737334935345,0.6938903000642367,0.29885612224595265]",1,5,221,Platinum
16190,41,1,215.0,"[41.0,1.0,215.0]","[0.41194217493913504,0.13877806001284734,0.02872331975095209]",1,8,233,Silver
14754,45,2,642.0,"[45.0,2.0,642.0]","[0.45213165542100187,0.2775561200256947,0.08576916874470344]",1,6,222,Gold
15153,32,1,331.0,"[32.0,1.0,331.0]","[0.32151584385493465,0.13877806001284734,0.04422055273286112]",1,8,233,Silver
15135,240,1,140.0,"[240.0,1.0,140.0]","[2.4113688289120097,0.13877806001284734,0.018703557047131593]",0,9,333,Silver
16268,72,2,677.0,"[72.0,2.0,677.0]","[0.7234106486736029,0.2775561200256947,0.09044505800648635]",1,6,222,Gold
17765,159,3,372.0,"[159.0,3.0,372.0]","[1.5975318491542065,0.41633418003854206,0.04969802301094966]",0,7,322,Gold
15000,48,1,500.0,"[48.0,1.0,500.0]","[0.482273765782402,0.13877806001284734,0.06679841802546997]",1,5,212,Platinum
17936,6,1,390.0,"[6.0,1.0,390.0]","[0.06028422072280025,0.13877806001284734,0.05210276605986658]",1,4,112,Platinum
14441,1,4,1715.0,"[1.0,4.0,1715.0]","[0.010047370120466708,0.5551122400513894,0.229118573827362]",1,4,121,Platinum
15528,255,1,234.0,"[255.0,1.0,234.0]","[2.5620793807190103,0.13877806001284734,0.031261659635919946]",0,8,323,Silver
18016,33,5,1491.0,"[33.0,5.0,1491.0]","[0.33156321397540134,0.6938903000642367,0.19919288255195144]",1,4,211,Platinum
13113,1,24,12274.0,"[1.0,24.0,12274.0]","[0.010047370120466708,3.3306734403083365,1.639767565689237]",3,3,111,Platinum
17024,46,3,96.0,"[46.0,3.0,96.0]","[0.46217902554146856,0.41633418003854206,0.012825296260890235]",1,8,233,Silver
15192,120,3,1050.0,"[120.0,3.0,1050.0]","[1.2056844144560048,0.41633418003854206,0.14027667785348694]",1,7,322,Gold
13198,11,6,3430.0,"[11.0,6.0,3430.0]","[0.11052107132513378,0.8326683600770841,0.458237147654724]",1,3,111,Platinum
16101,71,1,1300.0,"[71.0,1.0,1300.0]","[0.7133632785531362,0.13877806001284734,0.17367588686622193]",1,4,211,Platinum
14121,4,4,2787.0,"[4.0,4.0,2787.0]","[0.04018948048186683,0.5551122400513894,0.3723343820739696]",1,3,111,Platinum
15722,36,5,2228.0,"[36.0,5.0,2228.0]","[0.36170532433680147,0.6938903000642367,0.2976537507214942]",1,5,221,Platinum
17084,36,2,2968.0,"[36.0,2.0,2968.0]","[0.36170532433680147,0.2775561200256947,0.3965154093991898]",1,4,211,Platinum
13870,3,8,2779.0,"[3.0,8.0,2779.0]","[0.030142110361400125,1.1102244801027787,0.3712656073855621]",1,3,111,Platinum
13758,12,7,3199.0,"[12.0,7.0,3199.0]","[0.1205684414456005,0.9714464200899314,0.42737627852695687]",1,3,111,Platinum
15306,65,3,1179.0,"[65.0,3.0,1179.0]","[0.653079057830336,0.41633418003854206,0.1575106697040582]",1,5,221,Platinum
14913,36,4,1231.0,"[36.0,4.0,1231.0]","[0.36170532433680147,0.5551122400513894,0.16445770517870706]",1,4,211,Platinum
15630,46,2,1190.0,"[46.0,2.0,1190.0]","[0.46217902554146856,0.2775561200256947,0.15898023490061852]",1,5,221,Platinum
15168,26,1,107.0,"[26.0,1.0,107.0]","[0.2612316231321344,0.13877806001284734,0.014294861457450575]",1,8,233,Silver
